control_number,species_code,taxa,class,genus,species,subspecies,specific_name,generic_name,description,quantity,unit,value,country_origin,country_imp_exp,purpose,source,action,disposition,disposition_date,disposition_year,shipment_date,shipment_year,import_export,port,us_co,foreign_co,cleaning_notes
2019583337,GMON,amphibian,Amphibia,Gastrotheca,monticola,NA,MOUNTAIN MARSUPIAL,FROG,SPE,1,NO,NA,PE,BR,S,W,C,C,2019-07-17T00:00:00Z,2019,2019-04-02T00:00:00Z,2019,I,4,NA,NA,NA
2019583337,GASG,amphibian,Amphibia,Gastrotheca,griswoldi,NA,GRISWOLD MARSUPIAL,FROG,SPE,2,NO,NA,PE,BR,S,W,C,C,2019-07-17T00:00:00Z,2019,2019-04-02T00:00:00Z,2019,I,4,NA,NA,NA
2019583337,NONA,amphibian,Amphibia,Non-CITES entry,NA,NA,NA,AMPHIBIANS,SPE,1,NO,NA,CO,BR,S,W,C,C,2019-07-17T00:00:00Z,2019,2019-04-02T00:00:00Z,2019,I,4,NA,NA,NA
2019583337,GAS?,amphibian,Amphibia,Gastrotheca,sp.,NA,MARSUPIAL,FROG,SPE,1,NO,NA,CO,BR,S,W,C,C,2019-07-17T00:00:00Z,2019,2019-04-02T00:00:00Z,2019,I,4,NA,NA,NA
2019583337,GAS?,amphibian,Amphibia,Gastrotheca,sp.,NA,MARSUPIAL,FROG,SPE,1,NO,NA,PE,BR,S,W,C,C,2019-07-17T00:00:00Z,2019,2019-04-02T00:00:00Z,2019,I,4,NA,NA,NA
2019583337,GAS?,amphibian,Amphibia,Gastrotheca,sp.,NA,MARSUPIAL,FROG,SPE,7,NO,NA,PE,BR,S,W,C,C,2019-07-17T00:00:00Z,2019,2019-04-02T00:00:00Z,2019,I,4,NA,NA,NA
2019583420,AGCL,amphibian,Amphibia,Agalychnis,callidryas,NA,RED-EYED LEAF,FROG,LIV,300,NO,NA,NI,NI,T,C,C,C,2019-07-17T00:00:00Z,2019,2019-07-17T00:00:00Z,2019,I,MI,NA,NA,NA
2019583420,DEAU,amphibian,Amphibia,Dendrobates,auratus,NA,GREEN,POISON-ARROW FROG,LIV,100,NO,NA,NI,NI,T,C,C,C,2019-07-17T00:00:00Z,2019,2019-07-17T00:00:00Z,2019,I,MI,NA,NA,NA
2019583650,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,4072,NO,NA,EC,EC,T,C,C,C,2019-07-18T00:00:00Z,2019,2019-07-18T00:00:00Z,2019,I,NY,NA,NA,NA
2019584017,BMAR,amphibian,Amphibia,Bufo,marinus,NA,NEOTROPICAL,TOAD,LPS,3,NO,NA,AU,CA,T,W,C,C,2019-07-18T00:00:00Z,2019,2019-07-17T00:00:00Z,2019,I,LO,NA,NA,NA
2019584378,ANX*,amphibian,Amphibia,Anaxyrus,sp.,NA,NA,TOAD,BOD,10,NO,NA,ID,ID,T,C,C,C,2019-07-19T00:00:00Z,2019,2019-07-08T00:00:00Z,2019,I,NY,NA,NA,NA
2019584427,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,400,NO,NA,SG,SG,T,C,C,C,2019-07-19T00:00:00Z,2019,2019-07-19T00:00:00Z,2019,I,NY,NA,NA,NA
2019584435,KALO,amphibian,Amphibia,Kaloula,pulchra,NA,ASIATIC PAINTED,FROG,LIV,40,NO,NA,VN,VN,T,W,C,C,2019-07-19T00:00:00Z,2019,2019-07-19T00:00:00Z,2019,I,MI,NA,NA,NA
2019584435,RLEU,amphibian,Amphibia,Rhacophorus,leucomystax,NA,FLYING,FROG,LIV,30,NO,NA,VN,VN,T,W,C,C,2019-07-19T00:00:00Z,2019,2019-07-19T00:00:00Z,2019,I,MI,NA,NA,NA
2019584453,AMBM,amphibian,Amphibia,Ambystoma,mexicanum,NA,NA,AXOLOTL,LIV,10,NO,NA,VN,VN,T,C,R,S,2019-07-19T00:00:00Z,2019,2019-07-18T00:00:00Z,2019,I,AT,NA,NA,NA
2019584962,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,675,NO,NA,SG,SG,T,W,C,C,2019-07-20T00:00:00Z,2019,2019-07-20T00:00:00Z,2019,I,LA,NA,NA,NA
2019584984,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,400,NO,NA,HK,HK,T,C,C,C,2019-07-21T00:00:00Z,2019,2019-07-21T00:00:00Z,2019,I,LA,NA,NA,NA
2019584985,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,375,NO,NA,VS,ID,T,C,C,C,2019-07-21T00:00:00Z,2019,2019-07-21T00:00:00Z,2019,I,LA,NA,NA,NA
2019584985,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,250,NO,NA,VS,ID,T,C,C,C,2019-07-21T00:00:00Z,2019,2019-07-21T00:00:00Z,2019,I,LA,NA,NA,NA
2019584994,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,225,NO,NA,SG,SG,T,W,C,C,2019-07-21T00:00:00Z,2019,2019-07-21T00:00:00Z,2019,I,LA,NA,NA,NA
2019584997,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,450,NO,NA,ID,ID,T,C,C,C,2019-07-21T00:00:00Z,2019,2019-07-21T00:00:00Z,2019,I,LA,NA,NA,NA
2019585407,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,48000,NO,NA,TW,TW,T,C,C,C,2019-07-22T00:00:00Z,2019,2019-07-23T00:00:00Z,2019,I,LA,NA,NA,NA
2019585623,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,125,NO,NA,HK,HK,T,C,C,C,2019-07-22T00:00:00Z,2019,2019-07-21T00:00:00Z,2019,I,NY,NA,NA,NA
2019585623,XELA,amphibian,Amphibia,Xenopus,laevis,NA,AFRICAN CLAWED,FROG,LIV,250,NO,NA,HK,HK,T,C,C,C,2019-07-22T00:00:00Z,2019,2019-07-21T00:00:00Z,2019,I,NY,NA,NA,NA
2019585623,BOOR,amphibian,Amphibia,Bombina,orientalis,NA,ORIENTAL FIREBELLY,TOAD,LIV,305,NO,NA,HK,HK,T,C,C,C,2019-07-22T00:00:00Z,2019,2019-07-21T00:00:00Z,2019,I,NY,NA,NA,NA
2019585713,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,28000,NO,NA,TW,TW,T,R,C,C,2019-07-22T00:00:00Z,2019,2019-07-24T00:00:00Z,2019,I,LA,NA,NA,NA
2019585884,RHRE,amphibian,Amphibia,Rhacophorus,reinwardtii,NA,REINWARDT'S FLYING,FROG,BOD,30,NO,NA,ID,TW,T,W,C,C,2019-07-23T00:00:00Z,2019,2019-07-15T00:00:00Z,2019,I,NY,NA,NA,NA
2019586146,HOP*,amphibian,Amphibia,Hoplobatrachus,sp.,NA,PETERS,FROG,BOD,1,KG,NA,TH,TH,T,U,R,S,2019-07-08T00:00:00Z,2019,2019-07-08T00:00:00Z,2019,I,DF,NA,NA,NA
2019586305,LICA,amphibian,Amphibia,Litoria,caerulea,NA,WHITE'S TREE,FROG,LIV,250,NO,NA,CA,CA,T,C,C,C,2019-07-23T00:00:00Z,2019,2019-07-23T00:00:00Z,2019,I,MI,NA,NA,NA
2019586332,HOP*,amphibian,Amphibia,Hoplobatrachus,sp.,NA,PETERS,FROG,BOD,1.9,KG,NA,TH,TH,T,U,R,S,2019-07-08T00:00:00Z,2019,2019-07-08T00:00:00Z,2019,I,DF,NA,NA,NA
2019586438,TCRT,amphibian,Amphibia,Theloderma,corticale,NA,TONKIN BUG-EYED,FROG,LIV,20,NO,NA,TH,TH,T,C,C,C,2019-07-23T00:00:00Z,2019,2019-07-23T00:00:00Z,2019,I,LA,NA,NA,NA
2019586459,TCRT,amphibian,Amphibia,Theloderma,corticale,NA,TONKIN BUG-EYED,FROG,LIV,100,NO,NA,TH,TH,T,C,C,C,2019-07-23T00:00:00Z,2019,2019-07-23T00:00:00Z,2019,I,SE,NA,NA,NA
2019586655,HYMB,amphibian,Amphibia,Hymenochirus,boettgeri,NA,ZAIRE DWARF CLAWED,FROG,LIV,1800,NO,NA,SG,SE,T,W,C,C,2019-07-24T00:00:00Z,2019,2019-07-24T00:00:00Z,2019,I,CH,NA,NA,NA
2019586721,BOOR,amphibian,Amphibia,Bombina,orientalis,NA,ORIENTAL FIREBELLY,TOAD,LIV,1510,NO,NA,HK,HK,T,W,C,C,2019-07-24T00:00:00Z,2019,2019-07-24T00:00:00Z,2019,I,MI,NA,NA,NA
2019586729,RHRE,amphibian,Amphibia,Rhacophorus,reinwardtii,NA,REINWARDT'S FLYING,FROG,BOD,30,NO,NA,ID,TW,T,W,C,C,2019-07-24T00:00:00Z,2019,2019-07-17T00:00:00Z,2019,I,NY,NA,NA,NA
2019586761,LICA,amphibian,Amphibia,Litoria,caerulea,NA,WHITE'S TREE,FROG,LIV,50,NO,NA,ID,ID,T,W,C,C,2019-07-24T00:00:00Z,2019,2019-07-24T00:00:00Z,2019,I,MI,NA,NA,NA
2019586848,LIH?,amphibian,Amphibia,Lithobates,sp.,NA,NA,FROG,LIV,41,NO,NA,CA,CA,Z,C,C,C,2019-07-24T00:00:00Z,2019,2019-07-24T00:00:00Z,2019,I,LA,NA,NA,NA
2019587001,ATSM,amphibian,Amphibia,Atelopus,spumarius,NA,PEBAS STUBFOOT,TOAD,LIV,30,NO,NA,SR,SR,T,W,C,C,2019-07-24T00:00:00Z,2019,2019-07-24T00:00:00Z,2019,I,MI,NA,NA,NA
2019587005,RHRE,amphibian,Amphibia,Rhacophorus,reinwardtii,NA,REINWARDT'S FLYING,FROG,BOD,30,NO,NA,ID,TW,T,W,C,C,2019-07-24T00:00:00Z,2019,2019-07-15T00:00:00Z,2019,I,NY,NA,NA,NA
2019587143,BMAR,amphibian,Amphibia,Bufo,marinus,NA,NEOTROPICAL,TOAD,LIV,44,NO,NA,SR,SR,T,W,C,C,2019-07-24T00:00:00Z,2019,2019-07-24T00:00:00Z,2019,I,MI,NA,NA,NA
2019587143,HLCP,amphibian,Amphibia,Hyla,leucophyllata,NA,BEIREIS' TREE,FROG,LIV,100,NO,NA,SR,SR,T,W,C,C,2019-07-24T00:00:00Z,2019,2019-07-24T00:00:00Z,2019,I,MI,NA,NA,NA
2019587143,PHHP,amphibian,Amphibia,Phyllomedusa,hypocondrialis,NA,ORANGE-LEGGED LEAF,FROG,LIV,112,NO,NA,SR,SR,T,W,C,C,2019-07-24T00:00:00Z,2019,2019-07-24T00:00:00Z,2019,I,MI,NA,NA,NA
2019587453,HYMB,amphibian,Amphibia,Hymenochirus,boettgeri,NA,ZAIRE DWARF CLAWED,FROG,LIV,750,NO,NA,ID,ID,T,C,C,C,2019-07-25T00:00:00Z,2019,2019-07-20T00:00:00Z,2019,I,NY,NA,NA,NA
2019587688,HYMB,amphibian,Amphibia,Hymenochirus,boettgeri,NA,ZAIRE DWARF CLAWED,FROG,LIV,400,NO,NA,MY,SG,T,C,C,C,2019-07-25T00:00:00Z,2019,2019-07-25T00:00:00Z,2019,I,PT,NA,NA,NA
2019587843,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,4224,NO,NA,EC,EC,T,C,C,C,2019-07-25T00:00:00Z,2019,2019-07-25T00:00:00Z,2019,I,NY,NA,NA,NA
2019587887,LITF,amphibian,Amphibia,Lithobates,forreri,NA,FORRER'S GRASS,FROG,SPE,4870,NO,NA,MX,MX,T,W,R,R,2019-07-25T00:00:00Z,2019,2019-07-25T00:00:00Z,2019,I,NG,NA,NA,NA
2019587887,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,SPE,134,KG,NA,MX,MX,T,W,R,R,2019-07-25T00:00:00Z,2019,2019-07-25T00:00:00Z,2019,I,NG,NA,NA,NA
2019587971,LITF,amphibian,Amphibia,Lithobates,forreri,NA,FORRER'S GRASS,FROG,SPE,4870,NO,NA,MX,MX,T,W,C,C,2019-07-25T00:00:00Z,2019,2019-07-25T00:00:00Z,2019,I,NG,NA,NA,NA
2019587971,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,SPE,134,KG,NA,MX,MX,T,W,C,C,2019-07-25T00:00:00Z,2019,2019-07-25T00:00:00Z,2019,I,NG,NA,NA,NA
2019588057,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,400,NO,NA,SG,SG,T,C,C,C,2019-07-26T00:00:00Z,2019,2019-07-26T00:00:00Z,2019,I,NY,NA,NA,NA
2019588365,AMRI,amphibian,Amphibia,Amolops,ricketti,NA,CHINESE SUCKER,FROG,LIV,12,NO,NA,CN,HK,T,W,C,C,2019-07-26T00:00:00Z,2019,2019-07-26T00:00:00Z,2019,I,LA,NA,NA,NA
2019588701,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,300,NO,NA,SG,SG,T,W,C,C,2019-07-27T00:00:00Z,2019,2019-07-27T00:00:00Z,2019,I,LA,NA,NA,NA
2019588708,BUME,amphibian,Amphibia,Bufo,melanostictus,NA,BLACK-SPINED,TOAD,LIV,36,NO,NA,VN,VN,T,W,C,C,2019-07-27T00:00:00Z,2019,2019-07-27T00:00:00Z,2019,I,LA,NA,NA,NA
2019588708,KALO,amphibian,Amphibia,Kaloula,pulchra,NA,ASIATIC PAINTED,FROG,LIV,161,NO,NA,VN,VN,T,W,C,C,2019-07-27T00:00:00Z,2019,2019-07-27T00:00:00Z,2019,I,LA,NA,NA,NA
2019588708,RLEU,amphibian,Amphibia,Rhacophorus,leucomystax,NA,FLYING,FROG,LIV,142,NO,NA,VN,VN,T,W,C,C,2019-07-27T00:00:00Z,2019,2019-07-27T00:00:00Z,2019,I,LA,NA,NA,NA
2019588721,BOOR,amphibian,Amphibia,Bombina,orientalis,NA,ORIENTAL FIREBELLY,TOAD,LIV,350,NO,NA,VS,HK,T,C,C,C,2019-07-28T00:00:00Z,2019,2019-07-28T00:00:00Z,2019,I,LA,NA,NA,NA
2019588721,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,400,NO,NA,HK,HK,T,C,C,C,2019-07-28T00:00:00Z,2019,2019-07-28T00:00:00Z,2019,I,LA,NA,NA,NA
2019588727,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,250,NO,NA,VS,ID,T,C,C,C,2019-07-28T00:00:00Z,2019,2019-07-28T00:00:00Z,2019,I,LA,NA,NA,NA
2019588727,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,375,NO,NA,VS,ID,T,C,C,C,2019-07-28T00:00:00Z,2019,2019-07-28T00:00:00Z,2019,I,LA,NA,NA,NA
2019588728,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,650,NO,NA,SG,SG,T,W,C,C,2019-07-28T00:00:00Z,2019,2019-07-28T00:00:00Z,2019,I,LA,NA,NA,NA
2019588743,HYMC,amphibian,Amphibia,Hymenochirus,curtipes,NA,W. DWARF CLAWED,FROG,LIV,300,NO,NA,ID,ID,T,C,C,C,2019-07-28T00:00:00Z,2019,2019-07-28T00:00:00Z,2019,I,LA,NA,NA,NA
2019588833,NONA,amphibian,Amphibia,Non-CITES entry,NA,NA,NA,AMPHIBIANS,SPE,52,NO,NA,PH,PH,S,W,C,C,2019-07-29T00:00:00Z,2019,2019-07-28T00:00:00Z,2019,I,AT,NA,NA,NA
2019588893,BUFR,amphibian,Amphibia,Bufo,regularis,NA,SQUARE-MARKED,TOAD,LIV,60,NO,NA,TG,"NA",T,W,C,C,2019-02-13T00:00:00Z,2019,2019-02-13T00:00:00Z,2019,I,LA,NA,NA,NA
2019588895,CECW,amphibian,Amphibia,Ceratophrys,cranwelli,NA,CRANWELL'S HORNED,FROG,LIV,21,NO,NA,TW,TW,T,C,C,C,2019-07-29T00:00:00Z,2019,2019-07-28T00:00:00Z,2019,I,NY,NA,NA,NA
2019588912,XELA,amphibian,Amphibia,Xenopus,laevis,NA,AFRICAN CLAWED,FROG,LIV,450,NO,NA,HK,HK,T,C,C,C,2019-07-29T00:00:00Z,2019,2019-07-28T00:00:00Z,2019,I,NY,NA,NA,NA
2019588912,BOOR,amphibian,Amphibia,Bombina,orientalis,NA,ORIENTAL FIREBELLY,TOAD,LIV,10,NO,NA,HK,HK,T,C,C,C,2019-07-29T00:00:00Z,2019,2019-07-28T00:00:00Z,2019,I,NY,NA,NA,NA
2019589288,HYMB,amphibian,Amphibia,Hymenochirus,boettgeri,NA,ZAIRE DWARF CLAWED,FROG,LIV,57,NO,NA,ID,ID,T,C,C,C,2019-07-29T00:00:00Z,2019,2019-07-27T00:00:00Z,2019,I,NY,NA,NA,NA
2019589400,CEGU,amphibian,Amphibia,Ceratobatrachus,guentheri,NA,GUNTHER'S TRIANGLE,FROG,LIV,107,NO,NA,SB,SB,T,C,C,C,2019-07-29T00:00:00Z,2019,2019-07-26T00:00:00Z,2019,I,LA,NA,NA,NA
2019589537,XELA,amphibian,Amphibia,Xenopus,laevis,NA,AFRICAN CLAWED,FROG,LIV,860,NO,NA,HK,HK,T,C,C,C,2019-07-30T00:00:00Z,2019,2019-07-30T00:00:00Z,2019,I,AT,NA,NA,NA
2019589549,HEMM,amphibian,Amphibia,Hemisus,marmoratus,NA,MARBLED SHOVELNOSE,FROG,LIV,60,NO,NA,GH,GH,T,W,C,C,2019-07-30T00:00:00Z,2019,2019-07-30T00:00:00Z,2019,I,AT,NA,NA,NA
2019589549,PBFA,amphibian,Amphibia,Phrynomerus,bifasciatus,NA,BLACK WALKING,FROG,LIV,30,NO,NA,GH,GH,T,W,C,C,2019-07-30T00:00:00Z,2019,2019-07-30T00:00:00Z,2019,I,AT,NA,NA,NA
2019589549,HYGU,amphibian,Amphibia,Hyperolius,guttulatus,NA,DOTTED REED,FROG,LIV,30,NO,NA,GH,GH,T,W,C,C,2019-07-30T00:00:00Z,2019,2019-07-30T00:00:00Z,2019,I,AT,NA,NA,NA
2019589549,KASE,amphibian,Amphibia,Kassina,senegalensis,NA,SENEGAL RUNNING,FROG,LIV,100,NO,NA,GH,GH,T,W,C,C,2019-07-30T00:00:00Z,2019,2019-07-30T00:00:00Z,2019,I,AT,NA,NA,NA
2019589564,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,MEA,16329.5,KG,NA,CN,CN,T,R,C,C,2019-07-30T00:00:00Z,2019,2019-07-30T00:00:00Z,2019,I,NW,NA,NA,NA
2019589684,RANA,amphibian,Amphibia,Rana,sp.,NA,NA,FROG,MEA,5987,KG,NA,VN,VN,T,W,C,C,2019-07-30T00:00:00Z,2019,2019-07-30T00:00:00Z,2019,I,LA,NA,NA,NA
2019589749,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LEG,17706,KG,NA,CN,CN,T,C,C,C,2019-07-30T00:00:00Z,2019,2019-08-04T00:00:00Z,2019,I,LA,NA,NA,NA
2019589750,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LEG,17706,KG,NA,CN,CN,T,C,C,C,2019-07-30T00:00:00Z,2019,2019-08-04T00:00:00Z,2019,I,LA,NA,NA,NA
2019589977,AGCL,amphibian,Amphibia,Agalychnis,callidryas,NA,RED-EYED LEAF,FROG,LIV,400,NO,NA,NI,NI,T,C,C,C,2019-07-30T00:00:00Z,2019,2019-07-30T00:00:00Z,2019,I,MI,NA,NA,NA
2019589977,DPUM,amphibian,Amphibia,Oophaga,pumilio,NA,STRAWBERRY,POISON-ARROW FROG,LIV,200,NO,NA,NI,NI,T,C,C,C,2019-07-30T00:00:00Z,2019,2019-07-30T00:00:00Z,2019,I,MI,NA,NA,NA
2019590015,MAAU,amphibian,Amphibia,Mantella,aurantiaca,NA,MALAGASY GOLDEN,MANTELLA,LIV,100,NO,NA,RU,RU,T,F,C,C,2019-07-30T00:00:00Z,2019,2019-07-30T00:00:00Z,2019,I,MI,NA,NA,NA
2019590089,HYLR,amphibian,Amphibia,Hylophorbus,rufescens,NA,RED MAWATTA,FROG,SPE,3,NO,NA,PG,PG,S,W,C,C,2019-07-30T00:00:00Z,2019,2018-08-22T00:00:00Z,2018,I,HA,NA,NA,NA
2019590089,LIT?,amphibian,Amphibia,Litoria,sp.,NA,TREE,FROG,SPE,74,NO,NA,PG,PG,S,W,C,C,2019-07-30T00:00:00Z,2019,2018-08-22T00:00:00Z,2018,I,HA,NA,NA,NA
2019590089,MTP*,amphibian,Amphibia,Mantophryne,sp.,NA,ARCHIPELAGO,FROG,SPE,7,NO,NA,PG,PG,S,W,C,C,2019-07-30T00:00:00Z,2019,2018-08-22T00:00:00Z,2018,I,HA,NA,NA,NA
2019590089,NONA,amphibian,Amphibia,Non-CITES entry,NA,NA,NA,AMPHIBIANS,SPE,2,NO,NA,PG,PG,S,W,C,C,2019-07-30T00:00:00Z,2019,2018-08-22T00:00:00Z,2018,I,HA,NA,NA,NA
2019590089,OPE?,amphibian,Amphibia,Oreophryne,sp.,NA,CROSS,FROG,SPE,3,NO,NA,PG,PG,S,W,C,C,2019-07-30T00:00:00Z,2019,2018-08-22T00:00:00Z,2018,I,HA,NA,NA,NA
2019590089,RAGA,amphibian,Amphibia,Rana,garritor,NA,EILOGO ESTATE,FROG,SPE,9,NO,NA,PG,PG,S,W,C,C,2019-07-30T00:00:00Z,2019,2018-08-22T00:00:00Z,2018,I,HA,NA,NA,NA
2019590089,RGRI,amphibian,Amphibia,Rana,grisea,NA,WENT MOUNTAINS,FROG,SPE,6,NO,NA,PG,PG,S,W,C,C,2019-07-30T00:00:00Z,2019,2018-08-22T00:00:00Z,2018,I,HA,NA,NA,NA
2019590089,LECM,amphibian,Amphibia,Lechriodus,melanopyga,NA,WOKAN CANNIBAL,FROG,SPE,3,NO,NA,PG,PG,S,W,C,C,2019-07-30T00:00:00Z,2019,2018-08-22T00:00:00Z,2018,I,HA,NA,NA,NA
2019590089,LIIM,amphibian,Amphibia,Litoria,impura,NA,S. NEW GUINEA TREE,FROG,SPE,8,NO,NA,PG,PG,S,W,C,C,2019-07-30T00:00:00Z,2019,2018-08-22T00:00:00Z,2018,I,HA,NA,NA,NA
2019590089,LITH,amphibian,Amphibia,Litoria,thesaurensis,NA,TRESURY ISL. TREE,FROG,SPE,1,NO,NA,PG,PG,S,W,C,C,2019-07-30T00:00:00Z,2019,2018-08-22T00:00:00Z,2018,I,HA,NA,NA,NA
2019590089,NONA,amphibian,Amphibia,Non-CITES entry,NA,NA,NA,AMPHIBIANS,SPE,34,NO,NA,PG,PG,S,W,C,C,2019-07-30T00:00:00Z,2019,2018-08-22T00:00:00Z,2018,I,HA,NA,NA,NA
2019590089,COX*,amphibian,Amphibia,Cophixalus,sp.,NA,RAINFOREST,FROG,SPE,22,NO,NA,PG,PG,S,W,C,C,2019-07-30T00:00:00Z,2019,2018-08-22T00:00:00Z,2018,I,HA,NA,NA,NA
2019590089,COXY,amphibian,Amphibia,Copiula,oxyrhina,NA,MISIMA ISL. MEHELY,FROG,SPE,8,NO,NA,PG,PG,S,W,C,C,2019-07-30T00:00:00Z,2019,2018-08-22T00:00:00Z,2018,I,HA,NA,NA,NA
2019590089,PPY*,amphibian,Amphibia,Paedophryne,sp.,NA,NA,FROG,SPE,10,NO,NA,PG,PG,S,W,C,C,2019-07-30T00:00:00Z,2019,2018-08-22T00:00:00Z,2018,I,HA,NA,NA,NA
2019590089,RANA,amphibian,Amphibia,Rana,sp.,NA,NA,FROG,SPE,18,NO,NA,PG,PG,S,W,C,C,2019-07-30T00:00:00Z,2019,2018-08-22T00:00:00Z,2018,I,HA,NA,NA,NA
2019590089,CLL*,amphibian,Amphibia,Callulops,sp.,NA,CALLULOPS,FROG,SPE,1,NO,NA,PG,PG,S,W,C,C,2019-07-30T00:00:00Z,2019,2018-08-22T00:00:00Z,2018,I,HA,NA,NA,NA
2019590089,COPV,amphibian,Amphibia,Cophixalus,verrucosus,NA,MOROKA RAINFOREST,FROG,SPE,13,NO,NA,PG,PG,S,W,C,C,2019-07-30T00:00:00Z,2019,2018-08-22T00:00:00Z,2018,I,HA,NA,NA,NA
2019590089,LIEU,amphibian,Amphibia,Litoria,eucnemis,NA,LONNBERG'S TREE,FROG,SPE,4,NO,NA,PG,PG,S,W,C,C,2019-07-30T00:00:00Z,2019,2018-08-22T00:00:00Z,2018,I,HA,NA,NA,NA
2019590089,LITV,amphibian,Amphibia,Litoria,vocivincens,NA,BROWN RIVER TREE,FROG,SPE,14,NO,NA,PG,PG,S,W,C,C,2019-07-30T00:00:00Z,2019,2018-08-22T00:00:00Z,2018,I,HA,NA,NA,NA
2019590089,MLTR,amphibian,Amphibia,Mantophryne,lateralis,NA,VICTOR ARCHIPELAGO,FROG,SPE,5,NO,NA,PG,PG,S,W,C,C,2019-07-30T00:00:00Z,2019,2018-08-22T00:00:00Z,2018,I,HA,NA,NA,NA
2019590089,NONA,amphibian,Amphibia,Non-CITES entry,NA,NA,NA,AMPHIBIANS,SPE,8,NO,NA,PG,PG,S,W,C,C,2019-07-30T00:00:00Z,2019,2018-08-22T00:00:00Z,2018,I,HA,NA,NA,NA
2019590089,NTM*,amphibian,Amphibia,Nyctimystes,sp.,NA,BIG-EYED,FROG,SPE,8,NO,NA,PG,PG,S,W,C,C,2019-07-30T00:00:00Z,2019,2018-08-22T00:00:00Z,2018,I,HA,NA,NA,NA
2019590089,RARF,amphibian,Amphibia,Rana,arfaki,NA,ARFAK MOUNTAINS,FROG,SPE,1,NO,NA,PG,PG,S,W,C,C,2019-07-30T00:00:00Z,2019,2018-08-22T00:00:00Z,2018,I,HA,NA,NA,NA
2019590210,HYMB,amphibian,Amphibia,Hymenochirus,boettgeri,NA,ZAIRE DWARF CLAWED,FROG,LIV,1800,NO,NA,SG,SE,T,W,C,C,2019-07-31T00:00:00Z,2019,2019-07-31T00:00:00Z,2019,I,CH,NA,NA,NA
2019590225,DPUM,amphibian,Amphibia,Oophaga,pumilio,NA,STRAWBERRY,POISON-ARROW FROG,LIV,200,NO,NA,NI,NI,T,C,C,C,2019-07-31T00:00:00Z,2019,2019-07-30T00:00:00Z,2019,I,HN,NA,NA,NA
2019590333,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,28000,NO,NA,TW,TW,T,R,C,C,2019-07-31T00:00:00Z,2019,2019-08-01T00:00:00Z,2019,I,LA,NA,NA,NA
2019590359,PHHP,amphibian,Amphibia,Phyllomedusa,hypocondrialis,NA,ORANGE-LEGGED LEAF,FROG,LIV,86,NO,NA,SR,ET,T,W,C,C,2019-07-31T00:00:00Z,2019,2019-07-31T00:00:00Z,2019,I,MI,NA,NA,NA
2019590359,PHBC,amphibian,Amphibia,Phyllomedusa,bicolor,NA,GIANT MONKEY,FROG,LIV,7,NO,NA,SR,ET,T,W,C,C,2019-07-31T00:00:00Z,2019,2019-07-31T00:00:00Z,2019,I,MI,NA,NA,NA
2019590376,RACA,amphibian,Amphibia,Rana,catesbeinana,NA,NA,BULLFROG,LIV,22500,NO,NA,TW,TW,T,R,C,C,2019-07-31T00:00:00Z,2019,2019-08-01T00:00:00Z,2019,I,LA,NA,NA,NA
